Column1.facilityId,Column1.facilityName,Column1.zipCode,Column1.prefName,Column1.facilityAddr,Column1.facilityTel,Column1.latitude,Column1.longitude,Column1.submitDate,Column1.facilityType,Column1.ansType,Column1.localGovCode,Column1.cityName,Column1.facilityCode
11601080,医療法人光ケ丘病院,〒933-0824,富山県,高岡市西藤平蔵３１３番地,0766635353,36.7066238,136.9859061,2021-12-29,入院,通常,162027,高岡市,1610211995
11601081,富山県済生会高岡病院,〒933-8525,富山県,高岡市二塚３８７－１,0766210570,36.721315,137.015437,2021-12-29,入院,通常,162027,高岡市,1610212605
11601082,医療法人　高岡みなみハートセンター　みなみの杜病院,〒939-1104,富山県,高岡市戸出町三丁目１４番２４号,0766631113,36.681174,136.9777371,2021-12-29,入院,通常,162027,高岡市,1610213876
31600337,川田病院,〒933-0917,富山県,高岡市京町８番１号,0766233737,36.7527822,137.0137556,2021-12-29,入院,通常,162027,高岡市,1610213173
31600338,駅南あずさ病院,〒933-0816,富山県,高岡市二塚３７１番１,0766290530,36.7179122,137.0142273,2021-12-29,入院,通常,162027,高岡市,1610213397
cov00115,矢後病院,〒933-0826,富山県,高岡市佐野１５３５番地,0766225703,36.7210714,136.9951394,2021-12-29,入院,通常,162027,高岡市,1610213215
cov00226,柴田病院,〒933-0843,富山県,高岡市永楽町５番１号,0766220705,36.7432245,136.9968319,2021-12-29,入院,未回答,162027,高岡市,1610213157
11601001,魚津病院,〒937-0806,富山県,魚津市友道７８９,0765247671,36.8145605,137.4113616,2021-12-29,入院,通常,162043,魚津市,1610410555
11601002,医療法人新川病院,〒937-0851,富山県,魚津市住吉２３６,0765243800,36.8002485,137.3994045,2021-12-29,入院,制限,162043,魚津市,1610410993
11601003,深川病院,〒937-0012,富山県,魚津市東尾崎３４８４番１,0765316200,36.8420481,137.4379975,2021-12-29,入院,通常,162043,魚津市,1610410837
11601004,独立行政法人労働者健康安全機構富山労災病院,〒937-0042,富山県,魚津市六郎丸９９２,0765221280,36.8215311,137.424579,2021-12-29,入院,通常,162043,魚津市,1610410019
31600339,魚津神経サナトリウム,〒937-0017,富山県,魚津市江口１７８４－１,0765223486,36.8311452,137.4252644,2021-12-29,入院,通常,162043,魚津市,1610410597
31600340,魚津緑ヶ丘病院,〒937-0807,富山県,魚津市大光寺２８７,0765221567,36.8114715,137.4116435,2021-12-29,入院,通常,162043,魚津市,1610410852
11601091,陽和温泉病院,〒935-0104,富山県,氷見市堀田４－１,0766912751,36.8127288,136.9727498,2021-12-29,入院,未回答,162051,氷見市,1610510503
11601092,金沢医科大学氷見市民病院,〒935-8531,富山県,氷見市鞍川１１３０番地,0766741900,36.8552304,136.9680462,2021-12-29,入院,通常,162051,氷見市,1610510933
11601093,医療法人財団正友会中村記念病院,〒935-0032,富山県,氷見市島尾８２５,0766911307,36.8237881,137.0114722,2021-12-29,入院,制限,162051,氷見市,1610510586
31600341,ふるさと病院,〒935-0025,富山県,氷見市鞍川１８７８－１,0766747061,36.8502836,136.9589089,2021-12-29,入院,通常,162051,氷見市,1610510768
11601066,富山県厚生農業協同組合連合会滑川病院,〒936-8585,富山県,滑川市常盤町１１９番地,0764751000,36.7699938,137.3454175,2021-12-29,入院,通常,162060,滑川市,1610610014
11601067,吉見病院,〒936-0052,富山県,滑川市清水町３番２５号,0764750861,36.7634206,137.3437487,2021-12-29,入院,通常,162060,滑川市,1610610469
11601006,黒部温泉病院,〒938-0047,富山県,黒部市窪野９２９,0765524655,36.8504931,137.4439735,2021-12-29,入院,通常,162078,黒部市,1610710319
11601007,医療法人社団平成会桜井病院,〒938-0801,富山県,黒部市荻生６６７５－５,0765541800,36.8732769,137.4554181,2021-12-29,入院,通常,162078,黒部市,1610710350
11601008,黒部市民病院,〒938-0031,富山県,黒部市三日市１１０８番地１,0765542211,36.8713228,137.4409505,2021-12-29,入院,通常,162078,黒部市,1610710012
11601009,池田リハビリテーション病院,〒938-0801,富山県,黒部市荻生８２１番地,0765545400,36.8881281,137.4698613,2021-12-29,入院,通常,162078,黒部市,1610710558
11601104,砺波誠友病院,〒939-1303,富山県,砺波市大窪１７番１,0763337766,36.6546312,136.9808041,2021-12-29,入院,通常,162086,砺波市,1610810507
11601105,砺波サンシャイン病院,〒939-1335,富山県,砺波市鷹栖５７５番地,0763330800,36.6353007,136.9397996,2021-12-29,入院,未回答,162086,砺波市,1610810556
11601106,あおい病院,〒939-1307,富山県,砺波市堀内１８番１,0763337888,36.6494159,136.9708069,2021-12-29,入院,通常,162086,砺波市,1610810515
11601107,となみ三輪病院,〒939-1431,富山県,砺波市頼成６０５,0763371000,36.6365671,137.0084937,2021-12-29,入院,通常,162086,砺波市,1610810523
11601108,市立砺波総合病院,〒939-1395,富山県,砺波市新富町１番６１号,0763323320,36.6401785,136.9508064,2021-12-29,入院,通常,162086,砺波市,1610810010
31600342,砺波サナトリウム福井病院,〒939-1315,富山県,砺波市太田５７０番地,0763331322,36.6302549,136.980012,2021-12-29,入院,通常,162086,砺波市,1610810606
11601110,つざわ津田病院,〒932-0111,富山県,小矢部市新西１１７番１,0766618585,36.629516,136.8957346,2021-12-29,入院,制限,162094,小矢部市,1610910505
11601111,太田病院,〒932-0044,富山県,小矢部市新富町３番１１号,0766670443,36.6775827,136.8696673,2021-12-29,入院,通常,162094,小矢部市,1610910521
11601112,公立学校共済組合　北陸中央病院,〒932-8503,富山県,小矢部市野寺１２３,0766671150,36.6650421,136.8898642,2021-12-29,入院,通常,162094,小矢部市,1610910489
11601113,西野内科病院,〒932-0057,富山県,小矢部市本町６－３０,0766671730,36.6749484,136.8682063,2021-12-29,入院,通常,162094,小矢部市,1610910356
1610910497,松岡病院,〒932-8525,富山県,小矢部市畠中町４番１８号,0766670025,36.678308,136.8721879,2021-12-29,入院,未回答,162094,小矢部市,1610910497
31600343,小矢部大家病院,〒932-8511,富山県,小矢部市島３２１,0766672002,36.6654196,136.8761101,2021-12-29,入院,通常,162094,小矢部市,1610910455
11601114,公立南砺中央病院,〒939-1724,富山県,南砺市梅野２００７番地５,0763530001,36.5419331,136.9035413,2021-12-29,入院,通常,162108,南砺市,1612010817
11601115,南砺市民病院,〒932-0211,富山県,南砺市井波９３８,0763821475,36.569872,136.9738188,2021-12-29,入院,通常,162108,南砺市,1612010395
11601116,独立行政法人国立病院機構北陸病院,〒939-1851,富山県,南砺市信末５９６３,0763621340,36.5362502,136.9047929,2021-12-29,入院,通常,162108,南砺市,1618010027
11601117,ふくの若葉病院,〒939-1521,富山県,南砺市苗島３６７番地,0763231011,36.5861635,136.931831,2021-12-29,入院,通常,162108,南砺市,1612010635
11601096,姫野病院,〒934-0022,富山県,射水市放生津町１５－４,0766840055,36.7815034,137.0880867,2021-12-29,入院,通常,162116,射水市,1611911064
11601097,真生会　富山病院,〒939-0243,富山県,射水市下若８９－１０,0766522156,36.7168205,137.076782,2021-12-29,入院,通常,162116,射水市,1611910769
11601098,大島くるみ病院,〒939-0271,富山県,射水市大島北野４８番地,0766522580,36.7449769,137.0524527,2021-12-29,入院,未回答,162116,射水市,1611910702
11601099,射水市民病院,〒934-0053,富山県,射水市朴木２０番地,0766828100,36.7596576,137.0818996,2021-12-29,入院,通常,162116,射水市,1611911049
31600344,グリーンヒルズ若草病院,〒939-0405,富山県,射水市藤巻５１番２,0766538811,36.708068,137.0520016,2021-12-29,入院,制限,162116,射水市,1611910777
cov00233,医療法人太閤山病院,〒939-0332,富山県,射水市橋下条１９５番地,0766565460,36.7005249,137.0799445,2021-12-29,入院,通常,162116,射水市,1611911213
11601069,かみいち総合病院,〒930-0391,富山県,中新川郡上市町法音寺５１,0764721212,36.7022478,137.3610497,2021-12-29,入院,通常,163228,上市町,1611610211
11601070,藤木病院,〒930-0261,富山県,中新川郡立山町大石原２２５番地,0764631301,36.6652434,137.2979688,2021-12-29,入院,通常,163236,立山町,1611610542
11601010,坂本記念病院,〒939-0626,富山県,下新川郡入善町入膳３３４５－２,0765725555,36.9331366,137.501015,2021-12-29,入院,通常,163422,入善町,1611710805
11601015,丸川病院,〒939-0624,富山県,下新川郡入善町青島３９６番１,0765725150,36.9268307,137.510438,2021-12-29,入院,通常,163422,入善町,1611710870
11601013,坂東病院,〒939-0743,富山県,下新川郡朝日町道下９００番地,0765832299,36.9484237,137.5624493,2021-12-29,入院,通常,163431,朝日町,1611710623
11601014,あさひ総合病院,〒939-0798,富山県,下新川郡朝日町泊４７７,0765831160,36.9601476,137.5614275,2021-12-29,入院,通常,163431,朝日町,1611710839
11701030,宗広病院,〒920-0923,石川県,金沢市桜町２４の３０,0762240101,36.561453,136.6757187,2021-12-29,入院,通常,172014,金沢市,1710117340
11701031,金沢西病院,〒920-0025,石川県,金沢市駅西本町６丁目１５番４１号,0762331811,36.5859383,136.625345,2021-12-29,入院,通常,172014,金沢市,1710113877
11701032,医療法人社団映寿会　みらい病院,〒920-8201,石川県,金沢市鞍月東１丁目９番地,0762378000,36.593811,136.6299991,2021-12-29,入院,通常,172014,金沢市,1710114420
11701033,医療法人社団和宏会　敬愛病院,〒920-0931,石川県,金沢市兼六元町１４番２１号,0762221301,36.5652819,136.667378,2021-12-29,入院,通常,172014,金沢市,1710119767
11701034,国家公務員共済組合連合会　北陸病院,〒921-8035,石川県,金沢市泉ヶ丘２丁目１３－４３,0762431191,36.5428061,136.6449273,2021-12-29,入院,通常,172014,金沢市,1710111145
11701035,金沢市立病院,〒921-8105,石川県,金沢市平和町３丁目７番３号,0762452600,36.540794,136.6625922,2021-12-29,入院,通常,172014,金沢市,1710111186
11701036,社会医療法人財団松原愛育会　松原病院,〒920-0935,石川県,金沢市石引４丁目３番５号,0762314138,36.5581696,136.6668904,2021-12-29,入院,未回答,172014,金沢市,1710112846
11701037,独立行政法人国立病院機構　医王病院,〒920-0171,石川県,金沢市岩出町ニ７３－１,0762581180,36.6108279,136.7019986,2021-12-29,入院,制限,172014,金沢市,1718010042
11701038,金沢赤十字病院,〒921-8162,石川県,金沢市三馬２丁目２５１番地,0762428131,36.5303305,136.6361777,2021-12-29,入院,通常,172014,金沢市,1710112333
11701039,小池病院,〒920-0912,石川県,金沢市大手町８－２０,0762635521,36.5676722,136.6641949,2021-12-29,入院,通常,172014,金沢市,1710114016
11701040,石川県済生会金沢病院,〒920-0353,石川県,金沢市赤土町ニ１３－６,0762661060,36.5828425,136.595825,2021-12-29,入院,通常,172014,金沢市,1710117068
11701041,大手町病院,〒920-0912,石川県,金沢市大手町５番３２号,0762211863,36.5686361,136.662948,2021-12-29,入院,通常,172014,金沢市,1710114982
11701042,安田内科病院,〒921-8047,石川県,金沢市大豆田本町ハ６２番地,0762912911,36.5688115,136.6317607,2021-12-29,入院,通常,172014,金沢市,1710117167
11701043,金沢こども医療福祉センター,〒920-3114,石川県,金沢市吉原町ロ６－２,0762573311,36.6131193,136.6949037,2021-12-29,入院,通常,172014,金沢市,1710119585
11701044,医療法人社団浅ノ川　浅ノ川総合病院,〒920-0811,石川県,金沢市小坂町中８３番地,0762522101,36.5931049,136.6774993,2021-12-29,入院,通常,172014,金沢市,1710118231
11701045,公益社団法人石川勤労者医療協会　城北病院,〒920-0848,石川県,金沢市京町２０番３号,0762516111,36.5819214,136.6566951,2021-12-29,入院,通常,172014,金沢市,1710111327
11701046,独立行政法人地域医療機能推進機構金沢病院,〒920-0013,石川県,金沢市沖町ハの部１５番,0762522200,36.59273482,136.6533404,2021-12-29,入院,通常,172014,金沢市,1710118041
11701047,林病院,〒920-0853,石川県,金沢市本町１丁目２番２７号,0762618181,36.5746053,136.6516378,2021-12-29,入院,通常,172014,金沢市,1710120427
11701048,国立大学法人　金沢大学附属病院,〒920-8641,石川県,金沢市宝町１３番１号,0762652000,36.5575202,136.67315,2021-12-29,入院,通常,172014,金沢市,1718010091
11701049,社会福祉法人松原愛育会　石川療育センター,〒920-1146,石川県,金沢市上中町イ６７番地２,0762293033,36.5198324,136.7028787,2021-12-29,入院,通常,172014,金沢市,1710117035
11701050,伊藤病院,〒920-0976,石川県,金沢市十三間町９８番地,0762636351,36.5570392,136.652056,2021-12-29,入院,通常,172014,金沢市,1710121425
11701051,石田病院,〒921-8033,石川県,金沢市寺町３丁目１０番１５号,0762423121,36.5504808,136.6559467,2021-12-29,入院,通常,172014,金沢市,1710122019
11701052,金沢聖霊総合病院,〒920-0865,石川県,金沢市長町１丁目５の３０,0762311295,36.5652349,136.6499807,2021-12-29,入院,通常,172014,金沢市,1710110600
11701053,金沢古府記念病院,〒920-0362,石川県,金沢市古府１丁目１５０番地,0762403555,36.5641339,136.6075988,2021-12-29,入院,通常,172014,金沢市,1710122324
11701054,独立行政法人国立病院機構　金沢医療センター,〒920-0939,石川県,金沢市下石引町１番１号,0762624161,36.5605369,136.6654583,2021-12-29,入院,制限,172014,金沢市,1718010018
11701055,鈴木レディスホスピタル,〒921-8033,石川県,金沢市寺町２丁目８番３６号,0762423155,36.548547,136.6562376,2021-12-29,入院,通常,172014,金沢市,1710116763
11701056,医療法人社団浅ノ川　心臓血管センター金沢循環器病院,〒920-0007,石川県,金沢市田中町は１６番地,0762538000,36.5994514,136.6606152,2021-12-29,入院,通常,172014,金沢市,1710116284
11701057,石川県立中央病院,〒920-8201,石川県,金沢市鞍月東２丁目１番地,0762378211,36.5963978,136.6298212,2021-12-29,入院,制限,172014,金沢市,1710113786
11701058,社会医療法人財団董仙会　恵寿金沢病院,〒920-0910,石川県,金沢市下新町６番２６号,0762209192,36.5722481,136.6630708,2021-12-29,入院,通常,172014,金沢市,1710121169
11701059,川北病院,〒921-8031,石川県,金沢市野町１丁目３－５５,0762418351,36.5541744,136.6473494,2021-12-29,入院,通常,172014,金沢市,1710115708
11701060,医療法人社団浅ノ川　千木病院,〒920-0001,石川県,金沢市千木町ヘ３３番地の１,0762578600,36.6112323,136.6729036,2021-12-29,入院,通常,172014,金沢市,1710118249
11701062,石野病院,〒921-8023,石川県,金沢市千日町７番１５号,0762420111,36.5608533,136.6476668,2021-12-29,入院,通常,172014,金沢市,1710116201
11701063,金沢有松病院,〒921-8161,石川県,金沢市有松５丁目１番７号,0762422111,36.5394562,136.6390146,2021-12-29,入院,通常,172014,金沢市,1710119536
11701064,木島病院,〒920-0011,石川県,金沢市松寺町子４１番地１,0762379200,36.6011891,136.6535199,2021-12-29,入院,通常,172014,金沢市,1710116995
11701065,整形外科米澤病院,〒920-0848,石川県,金沢市京町１番３０号,0762523281,36.5808324,136.6557497,2021-12-29,入院,通常,172014,金沢市,1710115591
11701066,すずみが丘病院,〒920-1167,石川県,金沢市もりの里３丁目７６番地,0762607700,36.5621244,136.6822814,2021-12-29,入院,通常,172014,金沢市,1710117910
31700345,医療法人積仁会　岡部病院,〒921-8114,石川県,金沢市長坂町チ１５,0762431222,36.53242,136.6561371,2021-12-29,入院,未回答,172014,金沢市,1710110063
31700346,医療法人明仁会　かないわ病院,〒920-0351,石川県,金沢市普正寺町９の６,0762670601,36.5983712,136.5877849,2021-12-29,入院,通常,172014,金沢市,1710110816
31700347,青和病院,〒920-0205,石川県,金沢市大浦町ホ２２番地１,0762383636,36.6161435,136.6534682,2021-12-29,入院,通常,172014,金沢市,1710117142
31700348,医療法人財団医王会　医王ケ丘病院,〒920-1155,石川県,金沢市田上本町ヨ２４番地５,0762626565,36.5299045,136.7020267,2021-12-29,入院,通常,172014,金沢市,1710117431
31700349,医療法人社団　浅ノ川　桜ケ丘病院,〒920-3112,石川県,金沢市観法寺町ヘ１７４番地,0762581454,36.6207975,136.7028866,2021-12-29,入院,通常,172014,金沢市,1710117621
31700350,結城病院,〒921-8173,石川県,金沢市円光寺３丁目２１番７号,0762418228,36.5345187,136.6453295,2021-12-29,入院,通常,172014,金沢市,1710117894
cov00316,医療法人社団十全会　十全病院,〒920-1155,石川県,金沢市田上本町カ４５番地１,0762315477,36.5293571,136.7023966,2021-12-29,入院,通常,172014,金沢市,1710117423
11701118,独立行政法人国立病院機構　七尾病院,〒926-0841,石川県,七尾市松百町８部３番地の１,0767531890,37.0639975,136.9441325,2021-12-29,入院,通常,172022,七尾市,1718010083
11701119,円山病院,〒926-0041,石川県,七尾市府中町６８番地の３,0767523400,37.0457766,136.9679336,2021-12-29,入院,制限,172022,七尾市,1710210756
11701120,社会医療法人財団董仙会　恵寿総合病院,〒926-0866,石川県,七尾市富岡町９４,0767523211,37.0504261,136.9609718,2021-12-29,入院,通常,172022,七尾市,1710210319
11701121,公立能登総合病院,〒926-0816,石川県,七尾市藤橋町ア部６番地４,0767526611,37.045062,136.946592,2021-12-29,入院,通常,172022,七尾市,1710211242
11701123,北村病院,〒926-0811,石川県,七尾市御祓町ホ部２６の５,0767521173,37.043916,136.963487,2021-12-29,入院,通常,172022,七尾市,1710210939
31700351,医療法人松原会　七尾松原病院,〒926-0021,石川県,七尾市本府中町ワ５,0767530211,37.0363193,136.9695556,2021-12-29,入院,未回答,172022,七尾市,1710210160
11701001,医療法人社団　松陽　東　病院,〒923-0962,石川県,小松市大領中町３丁目１２１番地,0761211131,36.3870027,136.4476111,2021-12-29,入院,通常,172031,小松市,1710312263
11701002,森田病院,〒923-0801,石川県,小松市園町ホ９９番地１,0761211555,36.4081598,136.4602067,2021-12-29,入院,通常,172031,小松市,1710311562
11701004,岡本病院,〒923-0904,石川県,小松市小馬出町１３番地,0761226273,36.4064284,136.4482575,2021-12-29,入院,通常,172031,小松市,1710311786
11701005,小松ソフィア病院,〒923-0861,石川県,小松市沖町４７８番地,0761220751,36.3990815,136.4645381,2021-12-29,入院,通常,172031,小松市,1710312230
11701006,国民健康保険　小松市民病院,〒923-8560,石川県,小松市向本折町ホ６０番地,0761227111,36.3989853,136.4394938,2021-12-29,入院,制限,172031,小松市,1710311364
11701008,小松こども医療福祉センター,〒923-0183,石川県,小松市瀬領町丁１番２,0761461306,36.3314053,136.4853489,2021-12-29,入院,通常,172031,小松市,1710311737
11701009,医療法人社団東野会　東野病院,〒923-0964,石川県,小松市今江町７丁目４６８番地,0761220623,36.3775579,136.4329193,2021-12-29,入院,通常,172031,小松市,1710311414
11701010,特定医療法人社団勝木会　やわたメディカルセンター,〒923-0833,石川県,小松市八幡イ１２の７,0761471212,36.3922072,136.4907724,2021-12-29,入院,通常,172031,小松市,1710310929
31700352,医療法人社団　澄鈴会　粟津神経サナトリウム,〒923-0342,石川県,小松市矢田野町ヲ８８番地,0761442545,36.350995,136.4233919,2021-12-29,入院,通常,172031,小松市,1710311984
11701134,市立輪島病院,〒928-0024,石川県,輪島市山岸町は１番１地,0768222222,37.384097,136.905559,2021-12-29,入院,通常,172049,輪島市,1710410513
11701136,珠洲市総合病院,〒927-1213,石川県,珠洲市野々江町ユ部１番地１,0768821181,37.4436273,137.2706737,2021-12-29,入院,通常,172057,珠洲市,1710510361
11701019,加賀市医療センター,〒922-8522,石川県,加賀市作見町リ３６番地,0761721188,36.3172519,136.3522228,2021-12-29,入院,通常,172065,加賀市,1710611425
11701020,加賀蓮井病院,〒922-0816,石川県,加賀市大聖寺東町１－７１－１,0761735111,36.3060577,136.3200884,2021-12-29,入院,未回答,172065,加賀市,1710611458
11701021,独立行政法人国立病院機構　石川病院,〒922-0405,石川県,加賀市手塚町サ１５０,0761740700,36.35644563,136.3576818,2021-12-29,入院,通常,172065,加賀市,1718010067
11701022,医療法人社団慈豊会　久藤総合病院,〒922-0024,石川県,加賀市大聖寺永町イ１７番地,0761733312,36.3078389,136.3200677,2021-12-29,入院,通常,172065,加賀市,1710610534
31700353,片山津温泉丘の上病院,〒922-0421,石川県,加賀市冨塚町中尾１番地の３,0761745575,36.33479,136.36128,2021-12-29,入院,通常,172065,加賀市,1710610690
31700354,加賀こころの病院,〒922-0424,石川県,加賀市小菅波町１２１番１,0761720880,36.3176987,136.3436985,2021-12-29,入院,通常,172065,加賀市,1710611441
11701129,公立羽咋病院,〒925-0036,石川県,羽咋市的場町松崎２４番地,0767221220,36.9007503,136.7799628,2021-12-29,入院,通常,172073,羽咋市,1710710292
11701096,中田内科病院,〒929-1126,石川県,かほく市内日角６－３５－１,0762831121,36.7169545,136.6964056,2021-12-29,入院,通常,172090,かほく市,1712110145
11701097,医療法人社団芙蓉会　二ツ屋病院,〒929-1211,石川県,かほく市二ツ屋ソ７２,0762810172,36.7846775,136.7385139,2021-12-29,入院,通常,172090,かほく市,1712110012
31700356,石川県立高松病院,〒929-1214,石川県,かほく市内高松ヤ３６,0762811125,36.7667563,136.7374038,2021-12-29,入院,通常,172090,かほく市,1712110004
11701098,公立松任石川中央病院,〒924-0865,石川県,白山市倉光三丁目８番地,0762752222,36.5108649,136.5665001,2021-12-29,入院,通常,172103,白山市,1712210127
11701099,公立つるぎ病院,〒920-2134,石川県,白山市鶴来水戸町ノ１番地,0762721250,36.447194,136.6238028,2021-12-29,入院,通常,172103,白山市,1712210614
11701100,恵愛会松南病院,〒924-0805,石川県,白山市若宮３丁目６３番地,0762757611,36.518938,136.5737721,2021-12-29,入院,通常,172103,白山市,1712210119
11701101,新村病院,〒920-2104,石川県,白山市月橋町７２２番地１２,0762730100,36.4553053,136.6180229,2021-12-29,入院,通常,172103,白山市,1712210556
11701025,公益社団法人石川勤労者医療協会　寺井病院,〒923-1121,石川県,能美市寺井町ウ８４,0761585500,36.4382106,136.4892059,2021-12-29,入院,通常,172111,能美市,1712310109
11701026,国民健康保険　能美市立病院,〒929-0122,石川県,能美市大浜町ノ８５番地,0761550560,36.4550951,136.4599855,2021-12-29,入院,通常,172111,能美市,1712310265
11701027,医療法人社団和楽仁　芳珠記念病院,〒923-1226,石川県,能美市緑が丘１１丁目７１番地,0761570012,36.4419115,136.5358871,2021-12-29,入院,通常,172111,能美市,1712310190
11701061,南ケ丘病院,〒921-8847,石川県,野々市市西部中央土地区画整理事業施行地区５６街区１番,0762983366,36.5211182,136.6199774,2021-12-29,入院,通常,172120,野々市市,1711311686
11701106,医療法人社団　浅ノ川　金沢脳神経外科病院,〒921-8841,石川県,野々市市郷町２６２番地２,0762465600,36.5264812,136.5880844,2021-12-29,入院,通常,172120,野々市市,1711311405
11701107,池田病院,〒921-8824,石川県,野々市市新庄２－１０,0762487222,36.4968072,136.6102922,2021-12-29,入院,通常,172120,野々市市,1711310597
31700355,社会福祉法人　金沢市民生協会　ときわ病院,〒921-8834,石川県,野々市市中林４－１２３,0762485221,36.515818,136.5984002,2021-12-29,入院,未回答,172120,野々市市,1711310308
11701114,公立河北中央病院,〒929-0323,石川県,河北郡津幡町字津幡ロ５１番地２,0762892117,36.6700726,136.7368802,2021-12-29,入院,通常,173614,津幡町,1711410165
11701115,みずほ病院,〒929-0346,石川県,河北郡津幡町字潟端４２２番地１,0762553008,36.6558879,136.7101253,2021-12-29,入院,通常,173614,津幡町,1711411353
11701116,内灘温泉病院,〒920-0269,石川県,河北郡内灘町白帆台１丁目８８番地１,0762865211,36.6686387,136.6546516,2021-12-29,入院,通常,173657,内灘町,1711410694
11701117,金沢医科大学病院,〒920-0265,石川県,河北郡内灘町大学１丁目１番地,0762863511,36.6555647,136.645965,2021-12-29,入院,通常,173657,内灘町,1711410363
11701130,町立富来病院,〒925-0446,石川県,羽咋郡志賀町富来地頭町７の１１０番地１,0767421122,37.1369893,136.7300161,2021-12-29,入院,通常,173843,志賀町,1711510485
11701131,加藤病院,〒925-0141,石川県,羽咋郡志賀町高浜町への１番地１,0767321251,37.0020285,136.7760635,2021-12-29,入院,未回答,173843,志賀町,1711510535
11701133,町立宝達志水病院,〒929-1425,石川県,羽咋郡宝達志水町子浦ロ１１番地１,0767293121,36.8668459,136.7950056,2021-12-29,入院,通常,173860,宝達志水町,1711510568
11701137,公立穴水総合病院,〒927-0027,石川県,鳳珠郡穴水町字川島タ８番地,0768520511,37.233507,136.9095212,2021-12-29,入院,通常,174611,穴水町,1711710176
11701138,公立宇出津総合病院,〒927-0433,石川県,鳳珠郡能登町字宇出津タ字９７番地,0768621311,37.308474,137.1469831,2021-12-29,入院,制限,174637,能登町,1711710606
11701139,医療法人社団持木会　柳田温泉病院,〒928-0312,石川県,鳳珠郡能登町字上町８字３９３番地,0768761223,37.3501492,137.1111485,2021-12-29,入院,制限,174637,能登町,1711710390
11801001,大滝病院,〒910-0029,福井県,福井市日光１－２－１,0776233215,36.0713555,136.2033428,2021-12-29,入院,通常,182010,福井市,1810120434
11801002,福仁会病院,〒910-0017,福井県,福井市文京５丁目１０－１,0776227133,36.0758922,136.2064321,2021-12-29,入院,通常,182010,福井市,1810117133
11801003,安川病院,〒910-0836,福井県,福井市大和田２丁目１０８番地,0776522800,36.0951504,136.2470388,2021-12-29,入院,通常,182010,福井市,1810119204
11801004,岩井病院,〒910-0859,福井県,福井市日之出２－１５－１０,0776240306,36.0639033,136.2283957,2021-12-29,入院,通常,182010,福井市,1810117711
11801005,さくら病院,〒918-8017,福井県,福井市下荒井町２１－４４－１,0776391600,36.0250207,136.2091696,2021-12-29,入院,通常,182010,福井市,1810120756
11801006,医療法人　慈豊会　田中病院,〒910-0005,福井県,福井市大手２丁目３番１号,0776228500,36.0642237,136.2239779,2021-12-29,入院,通常,182010,福井市,1810120384
11801007,福井厚生病院,〒918-8537,福井県,福井市下六条町２０１,0776413377,36.036463,136.2333393,2021-12-29,入院,通常,182010,福井市,1810118701
11801008,冨永病院,〒918-8004,福井県,福井市西木田３－４－２６,0776361841,36.0534319,136.2117555,2021-12-29,入院,通常,182010,福井市,1810119949
11801009,つくし野病院,〒910-0102,福井県,福井市川合鷲塚町４９－６－１,0776551800,36.1137565,136.2128509,2021-12-29,入院,通常,182010,福井市,1810118933
11801010,福井循環器病院,〒910-0833,福井県,福井市新保２丁目２２８,0776545660,36.0778456,136.2502502,2021-12-29,入院,通常,182010,福井市,1810117539
11801011,医療法人　初生会　福井中央クリニック,〒910-0003,福井県,福井市松本４丁目５－１０,0776242410,36.0717579,136.2202145,2021-12-29,入院,通常,182010,福井市,1810117323
11801012,福井温泉病院,〒910-0041,福井県,福井市天菅生町７字一ノ久保６８番１,0776591311,36.1221477,136.1689825,2021-12-29,入院,通常,182010,福井市,1810120178
11801013,福井県済生会病院,〒918-8503,福井県,福井市和田中町舟橋７－１,0776231111,36.0470291,136.2527023,2021-12-29,入院,通常,182010,福井市,1810118909
11801014,藤田記念病院,〒910-0004,福井県,福井市宝永４丁目１５－７,0776211277,36.0696509,136.2201329,2021-12-29,入院,通常,182010,福井市,1810118297
11801015,医療法人　福井愛育病院,〒910-0833,福井県,福井市新保２丁目３０１,0776545757,36.0779745,136.251019,2021-12-29,入院,通常,182010,福井市,1810120418
11801016,福井リハビリテーション病院,〒910-0046,福井県,福井市南楢原町２０字大畑２,0776591126,36.0978243,136.1798797,2021-12-29,入院,通常,182010,福井市,1810118198
11801017,福井県立病院,〒910-8526,福井県,福井市四ツ井２－８－１,0776545151,36.0687793,136.2390912,2021-12-29,入院,通常,182010,福井市,1810117059
11801018,福井県こども療育センター,〒910-0846,福井県,福井市四ツ井２丁目８－１,0776536570,36.0687793,136.2390912,2021-12-29,入院,通常,182010,福井市,1810121119
11801019,福井総合病院,〒910-8561,福井県,福井市江上町第５８号１６番地１,0776591300,36.132529,136.165244,2021-12-29,入院,通常,182010,福井市,1810121390
11801020,福井赤十字病院,〒918-8501,福井県,福井市月見２－４－１,0776363630,36.0471414,136.2130041,2021-12-29,入院,通常,182010,福井市,1810117117
11801021,光陽生協病院,〒910-0026,福井県,福井市光陽３丁目１０－２４,0776245009,36.0655002,136.195336,2021-12-29,入院,通常,182010,福井市,1810120772
11801022,嶋田病院,〒910-0855,福井県,福井市西方１丁目２番１１号,0776218008,36.0535994,136.2343808,2021-12-29,入院,通常,182010,福井市,1810119840
11801118,奥村病院,〒918-8104,福井県,福井市板垣５丁目２０１番地,0776331500,36.0442511,136.2282103,2021-12-29,入院,通常,182010,福井市,1810122133
